Subj,Age,Attrition,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,DailyRate,HourlyRate,MonthlyRate,DistanceFromHome,PerformanceRating,Education,JobInvolvement,JobLevel,StockOptionLevel,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction
924,34,No,Travel_Frequently,Human Resources,Life Sciences,Male,Human Resources,Married,No,4490,648,56,21833,11,3,3,2,2,2,4,11,14,5,4,10,9,1,8,3,2,4
925,35,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,Yes,3506,735,66,6020,6,3,1,3,1,0,0,14,4,3,3,3,2,2,2,3,3,4
926,42,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,Yes,2372,603,78,5628,7,3,4,4,2,0,6,16,18,2,3,1,0,0,0,2,2,4
927,43,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Single,No,10231,531,56,20364,4,3,4,2,3,0,3,14,23,3,4,21,7,15,17,4,4,4
928,36,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,Yes,5410,429,53,2323,2,3,4,3,2,0,9,11,18,2,3,16,14,5,12,3,2,4
930,28,No,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Yes,3867,193,52,14222,2,3,3,2,1,1,1,12,2,2,3,2,2,2,2,4,4,2
931,51,No,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,No,2838,968,40,4257,6,3,2,2,1,0,0,14,8,6,2,7,0,7,7,2,3,2
932,30,No,Non-Travel,Research & Development,Medical,Female,Manufacturing Director,Single,Yes,4695,879,72,12858,9,3,2,3,2,0,7,18,10,3,3,8,4,1,7,3,3,3
934,28,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Single,No,2080,640,84,4732,1,3,3,3,1,0,2,11,5,2,2,3,2,1,2,4,1,2
935,25,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,No,2096,266,40,18830,1,3,3,3,1,0,1,18,2,3,2,2,2,2,1,4,2,4
936,32,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married,No,6209,604,56,11693,8,3,3,4,2,2,1,15,10,4,4,10,7,0,8,3,4,3
937,45,No,Travel_Frequently,Research & Development,Medical,Female,Manager,Single,No,18061,364,83,13035,25,4,3,3,5,0,3,22,22,4,3,0,0,0,0,2,2,3
938,39,No,Travel_Rarely,Research & Development,Medical,Female,Manager,Divorced,Yes,17123,412,94,17334,13,3,4,2,4,2,6,13,21,4,3,19,9,15,2,3,2,4
939,58,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced,No,2372,848,88,26076,23,3,4,3,1,2,1,12,2,3,3,2,2,2,2,1,3,4
942,30,No,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,Married,No,4627,1138,48,23631,6,3,3,2,2,1,0,12,10,6,3,9,2,6,7,1,4,1
943,36,No,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Married,No,7094,325,63,5747,10,3,4,3,3,0,3,12,10,0,3,7,7,1,7,4,3,1
944,46,No,Travel_Rarely,Human Resources,Life Sciences,Female,Human Resources,Single,No,3423,991,44,22957,1,3,2,3,1,0,6,12,10,3,4,7,6,5,7,4,1,3
945,28,No,Non-Travel,Research & Development,Life Sciences,Female,Laboratory Technician,Married,No,6674,1476,55,16392,1,3,3,1,2,3,0,11,10,6,3,9,8,7,5,3,4,1
946,50,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,Yes,16880,1322,43,22422,28,3,3,3,4,0,4,11,25,2,3,3,2,1,2,4,1,2
949,30,No,Travel_Rarely,Research & Development,Medical,Female,Manager,Married,Yes,11916,634,95,25927,17,4,4,3,3,2,1,23,9,2,3,9,1,0,8,2,1,4
950,39,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,No,4534,524,32,13352,18,3,2,3,2,0,0,11,9,6,3,8,7,1,7,1,3,1
951,31,No,Non-Travel,Sales,Life Sciences,Female,Sales Executive,Divorced,Yes,9852,587,57,8935,2,3,4,3,3,1,1,19,10,5,2,10,8,9,6,4,3,1
952,41,No,Non-Travel,Sales,Medical,Male,Sales Executive,Single,No,6151,256,40,22074,10,3,2,1,2,0,1,13,19,4,3,19,2,11,9,3,2,1
955,42,No,Non-Travel,Research & Development,Life Sciences,Male,Manager,Married,Yes,17861,495,37,26582,2,3,1,3,4,0,0,13,21,3,2,20,8,2,10,3,3,4
956,55,No,Travel_Rarely,Research & Development,Medical,Female,Manager,Married,No,19187,282,58,6992,2,3,2,1,5,1,4,14,23,5,3,19,9,9,11,4,3,4
957,56,No,Travel_Rarely,Human Resources,Life Sciences,Male,Manager,Single,No,19717,206,99,4022,8,3,4,3,5,0,6,14,36,4,3,7,3,7,7,4,2,1
958,40,No,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Divorced,No,3544,458,74,8532,16,3,2,3,1,1,9,16,6,0,3,4,2,0,0,3,3,2
959,34,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,No,8500,943,86,5494,9,3,3,3,3,1,0,11,10,0,2,9,7,1,6,4,4,4
960,40,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,No,4661,523,98,22455,2,3,3,3,2,0,1,13,9,4,3,9,8,8,8,3,4,3
961,41,No,Travel_Frequently,Sales,Marketing,Female,Sales Executive,Divorced,No,4103,1018,66,4297,1,3,3,3,2,1,0,17,10,2,3,9,3,1,7,3,1,4
962,35,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Single,Yes,4249,482,87,2690,4,3,4,3,2,0,1,11,9,3,3,9,6,1,1,3,3,2
963,51,No,Travel_Rarely,Human Resources,Life Sciences,Male,Manager,Divorced,Yes,14026,770,84,17588,5,3,3,3,4,1,1,11,33,2,3,33,9,0,10,3,2,2
964,38,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Divorced,No,6893,1009,31,19461,2,3,2,3,2,1,3,15,11,3,3,7,7,1,7,2,1,4
965,34,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,Single,No,6125,507,66,23553,15,3,2,3,2,0,1,12,10,6,4,10,8,9,6,3,1,4
966,25,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,No,3669,882,67,9075,19,3,1,3,1,3,3,11,7,6,2,3,2,1,2,4,4,3
968,40,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,No,2387,329,88,6762,1,4,4,3,1,1,3,22,7,3,3,4,2,0,3,2,2,3
969,36,No,Travel_Frequently,Sales,Marketing,Female,Sales Executive,Married,No,4639,607,83,2261,7,3,3,4,2,1,2,16,17,2,2,15,7,6,13,1,1,4
970,48,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,No,7898,855,54,18706,4,3,3,3,3,0,1,11,11,2,3,10,9,0,8,4,4,3
971,27,No,Travel_Rarely,Sales,Medical,Female,Sales Representative,Married,No,2534,1291,98,6527,11,3,3,4,1,1,8,14,5,4,3,1,0,0,0,3,4,2
972,51,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,Single,No,13142,1405,82,24439,11,3,2,2,4,0,3,16,29,1,2,5,2,0,3,4,2,2
973,18,No,Non-Travel,Research & Development,Life Sciences,Female,Laboratory Technician,Single,No,1611,1124,97,19305,1,3,3,3,1,0,1,15,0,5,4,0,0,0,0,4,4,3
974,35,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,No,5363,817,60,10846,1,3,3,2,2,1,0,12,10,0,3,9,7,0,0,4,4,2
975,27,No,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Single,No,5071,793,43,20392,2,4,1,1,2,0,3,20,8,3,3,6,2,0,0,4,4,2
977,56,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,Yes,13402,1369,68,18235,23,3,3,3,4,1,4,12,33,0,3,19,16,15,9,4,2,1
978,34,No,Non-Travel,Research & Development,Technical Degree,Female,Research Scientist,Divorced,No,2029,999,92,15891,26,4,1,2,1,3,1,20,5,2,3,5,4,0,0,1,3,3
979,40,No,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Divorced,No,6377,1202,89,13888,2,4,1,4,2,3,5,20,15,0,3,12,11,11,8,2,3,2
980,34,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,No,5429,285,86,17491,29,3,3,3,2,2,4,13,10,1,3,8,7,7,7,2,3,1
983,38,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Divorced,No,2610,693,57,15748,7,3,3,4,1,3,1,11,4,2,3,4,2,0,3,4,3,4
984,34,No,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Single,No,6687,404,98,6163,2,3,4,3,2,0,1,11,14,2,4,14,11,4,11,3,4,4
985,28,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Married,No,4724,736,48,24232,26,3,3,2,2,1,1,11,5,0,3,5,3,0,4,3,1,3
987,39,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Married,Yes,6120,1498,44,3567,21,3,4,2,2,2,3,12,8,2,4,5,4,1,4,1,4,4
988,51,No,Travel_Frequently,Sales,Marketing,Male,Sales Executive,Married,No,10596,541,52,15395,2,3,3,3,3,0,2,11,14,5,3,4,2,3,2,2,2,2
989,41,No,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Divorced,Yes,5467,1200,75,13953,22,3,3,3,2,2,3,14,12,4,2,6,2,3,3,4,4,1
990,37,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,Yes,2996,1439,54,5182,4,3,1,3,1,0,7,15,8,2,3,6,4,1,3,3,3,4
991,33,No,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Married,No,9998,1111,61,19293,5,3,1,3,2,0,6,13,8,2,4,5,4,1,2,2,4,1
992,32,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,Yes,4078,499,36,20497,2,3,1,3,2,3,0,13,4,3,2,3,2,1,2,3,2,1
993,39,No,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Married,No,10920,1485,71,3449,25,4,2,3,3,1,3,21,13,2,3,6,4,0,5,3,3,2
994,25,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Married,No,6232,1372,93,12477,18,3,1,4,2,0,2,11,6,3,2,3,2,1,2,1,3,2
995,52,No,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Married,Yes,13247,322,59,9731,28,3,2,4,4,1,2,11,24,3,2,5,3,0,2,4,3,2
996,43,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Single,Yes,4081,930,73,20003,6,3,3,2,2,0,1,14,20,3,1,20,7,1,8,1,3,1
997,27,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,Yes,5769,205,98,7100,10,3,3,2,2,0,1,11,6,3,3,6,2,4,4,4,4,4
999,26,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,No,3904,683,36,4050,2,3,1,2,1,0,0,12,5,2,3,4,3,1,1,1,4,4
1000,42,No,Travel_Rarely,Human Resources,Human Resources,Female,Manager,Married,No,16799,1147,31,16616,10,3,3,3,4,1,0,14,21,5,3,20,7,0,9,3,1,3
1001,52,No,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,Married,No,2950,258,54,17363,8,3,4,3,1,0,9,13,12,2,1,5,4,0,4,3,1,3
1002,37,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,No,3629,1462,94,19106,11,3,3,3,1,0,4,18,8,6,3,3,2,0,2,1,3,1
1003,35,No,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Single,No,9362,200,60,19944,18,3,2,3,3,0,2,11,10,2,3,2,2,2,2,3,4,3
1004,25,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Married,No,3229,949,81,4910,1,3,3,3,1,1,4,11,7,2,2,3,2,0,2,1,4,2
1005,26,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Single,No,3578,652,100,23577,7,3,3,4,1,0,0,12,8,2,3,7,7,0,7,3,1,4
1006,29,No,Travel_Rarely,Human Resources,Other,Male,Human Resources,Single,No,7988,332,51,9769,17,3,3,2,3,0,1,13,10,3,2,10,9,0,9,2,1,1
1009,54,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single,No,17328,971,54,5652,1,3,3,3,4,0,6,19,29,3,2,20,7,12,7,4,4,4
1010,58,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,Married,Yes,19701,1055,76,22456,1,4,3,3,5,1,3,21,32,3,3,9,8,1,5,4,1,3
1011,55,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,Divorced,No,14732,1136,81,12414,1,3,4,4,4,2,2,13,31,4,4,7,7,0,0,2,4,4
1012,36,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Single,Yes,9278,1174,99,20763,3,3,4,3,2,0,3,16,15,3,3,5,4,0,1,1,2,4
1014,30,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced,No,4779,855,73,12761,7,3,4,3,2,2,7,14,8,3,3,3,2,0,2,4,1,2
1015,31,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Single,No,16422,182,93,8847,8,3,5,3,4,0,3,11,9,3,4,3,2,1,0,1,2,3
1016,34,No,Travel_Frequently,Research & Development,Other,Male,Research Scientist,Divorced,No,2996,560,91,20284,1,3,4,3,1,2,5,14,10,2,3,4,3,1,3,4,1,3
1018,27,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,No,2099,1377,91,7679,11,3,1,3,1,0,0,14,6,3,4,5,0,1,4,2,1,2
1019,36,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,No,5810,172,37,22604,4,3,4,2,2,0,1,16,10,2,2,10,4,1,8,1,4,3
1020,36,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married,No,5647,329,98,13494,16,3,4,2,2,2,4,13,11,3,2,3,2,0,2,3,1,1
1021,47,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Married,No,3420,465,74,10205,1,3,3,3,1,1,7,12,17,2,2,6,5,1,2,1,4,3
1023,37,No,Non-Travel,Research & Development,Technical Degree,Male,Laboratory Technician,Single,No,3500,1413,84,25470,5,3,2,4,1,0,0,14,7,2,1,6,5,1,3,3,3,1
1024,56,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,No,2066,1255,90,10494,1,4,2,3,1,1,2,22,5,3,4,3,2,1,0,1,1,4
1025,47,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,Married,No,17169,359,82,26703,2,3,4,3,4,2,3,19,26,2,4,20,17,5,6,1,3,2
1026,24,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,Yes,4162,1476,42,15211,4,3,1,3,2,2,1,12,5,3,3,5,4,0,3,4,3,3
1027,32,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,No,9204,601,97,23343,7,3,5,3,2,1,4,12,7,3,2,4,3,0,3,4,4,3
1028,34,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,No,3294,401,86,3708,1,3,3,2,1,1,5,17,7,2,2,5,4,0,2,4,2,1
1029,41,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,Yes,2127,1283,90,5561,5,3,5,4,1,0,2,12,7,5,2,4,2,0,3,2,3,1
1030,40,No,Non-Travel,Research & Development,Other,Male,Laboratory Technician,Divorced,No,3975,663,81,23099,9,3,4,3,2,2,3,11,11,2,4,8,7,0,7,3,3,3
1031,31,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,No,10793,326,31,8386,8,3,2,3,3,1,1,18,13,5,3,13,7,9,9,1,4,1
1035,45,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Divorced,Yes,10851,1038,95,19863,20,3,3,1,3,1,2,18,24,2,3,7,7,0,7,2,1,2
1036,31,No,Travel_Rarely,Human Resources,Medical,Female,Human Resources,Single,No,2109,1398,96,24609,8,3,2,4,1,0,9,18,8,3,3,3,2,0,2,4,2,4
1038,45,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Married,Yes,9380,1448,55,14720,29,3,3,3,3,2,4,18,10,4,4,3,1,1,2,2,4,4
1039,48,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,No,5486,1221,96,24795,7,3,3,3,2,3,4,11,15,3,3,2,2,2,2,3,1,1
1041,40,No,Non-Travel,Research & Development,Medical,Male,Research Director,Divorced,No,13757,218,55,25178,8,3,1,2,3,1,2,11,16,5,3,9,8,4,8,4,2,3
1042,28,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,Single,No,8463,866,84,23490,5,3,3,3,2,0,0,18,6,4,3,5,4,1,3,4,1,4
1043,44,No,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Single,No,3162,981,90,7973,5,3,3,2,1,0,3,14,7,5,3,5,2,0,3,3,3,4
1044,53,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,Single,No,16598,447,39,19764,2,3,3,4,4,0,4,12,35,2,2,9,8,8,8,4,2,2
1045,49,No,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Married,No,6651,1495,96,21534,5,3,4,3,2,1,2,14,20,0,2,3,2,1,2,1,3,2
1046,40,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,No,2345,896,68,8045,2,3,3,3,1,1,2,14,8,3,4,3,1,1,2,3,3,3
1047,44,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,No,3420,1467,49,21158,20,3,3,3,1,0,1,13,6,3,2,5,2,1,3,4,2,3
1048,33,No,Travel_Frequently,Sales,Medical,Male,Sales Executive,Married,No,4373,430,54,17456,7,3,3,3,2,2,0,14,5,2,3,4,3,0,3,4,1,1
1049,34,No,Travel_Rarely,Sales,Other,Male,Sales Executive,Single,No,4759,1326,81,15891,3,3,3,1,2,0,3,18,15,2,3,13,9,3,12,4,1,4
1050,30,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Married,No,5301,1358,96,2939,16,3,1,3,2,2,8,15,4,2,2,2,1,2,2,4,3,3
1051,42,No,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single,No,3673,748,74,16458,9,3,2,3,1,0,1,13,12,3,3,12,9,5,8,1,4,3
1052,44,No,Travel_Frequently,Sales,Marketing,Female,Sales Executive,Married,No,4768,383,79,9282,1,3,5,3,2,1,7,12,11,4,2,1,0,0,0,1,3,3
1053,30,No,Non-Travel,Research & Development,Technical Degree,Male,Research Scientist,Divorced,No,1274,990,64,7152,7,3,3,3,1,2,1,13,1,2,2,1,0,0,0,3,3,2
1054,57,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,No,4900,405,93,2721,1,4,2,4,2,1,0,24,13,2,2,12,9,2,8,2,3,1
1055,49,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,No,10466,1490,35,20948,7,3,4,3,3,2,3,14,29,3,3,8,7,0,7,3,2,2
1056,34,No,Travel_Frequently,Research & Development,Medical,Male,Research Director,Divorced,No,17007,829,71,11929,15,3,3,3,4,2,7,14,16,3,2,14,8,6,9,2,1,4
1060,35,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Married,No,2404,660,76,16192,7,3,1,3,1,1,1,13,1,3,3,1,0,0,0,4,3,1
1062,24,No,Non-Travel,Sales,Life Sciences,Female,Sales Representative,Married,No,2033,830,78,7103,13,3,2,3,1,1,1,13,1,2,3,1,0,0,0,4,2,3
1063,44,No,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Single,Yes,10209,1193,86,19719,2,3,1,3,3,0,5,18,16,2,2,2,2,2,2,2,3,2
1064,29,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,No,8620,1246,77,23757,19,3,3,2,2,2,1,14,10,3,3,10,7,0,4,3,3,3
1065,30,No,Travel_Rarely,Human Resources,Life Sciences,Male,Human Resources,Divorced,No,2064,330,46,15428,1,4,3,3,1,1,0,21,6,3,4,5,3,1,3,3,3,1
1066,55,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,Yes,4035,1229,30,16143,4,3,4,3,2,0,0,16,4,2,3,3,2,1,2,4,3,2
1067,33,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,No,3838,1099,82,8192,4,3,4,2,1,0,8,11,8,5,3,5,4,0,2,1,2,4
1068,47,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,Yes,4591,571,78,24200,14,3,3,3,2,1,3,17,11,4,2,5,4,1,2,3,3,3
1070,28,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced,No,1563,1423,72,12530,1,3,3,2,1,1,1,14,1,2,1,1,0,0,0,1,3,4
1071,28,No,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,Single,No,4898,467,55,11827,7,3,3,3,2,0,0,14,5,5,3,4,2,1,3,3,1,4
1072,49,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,No,4789,271,43,23070,3,4,2,2,2,1,4,25,10,3,3,3,2,1,2,3,1,1
1073,29,No,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Married,No,3180,410,97,4668,2,3,1,3,1,3,0,13,4,3,3,3,2,0,2,4,2,3
1074,28,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,No,6549,1083,96,3173,29,3,1,1,2,2,1,14,8,2,2,8,6,1,7,3,2,2
1075,33,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,Yes,6388,516,69,22049,8,3,5,3,2,0,2,17,14,6,3,0,0,0,0,4,3,1
1076,32,No,Travel_Rarely,Research & Development,Medical,Male,Manager,Single,No,11244,495,64,21072,10,4,3,3,3,0,2,25,10,5,4,5,2,0,0,3,4,2
1077,54,No,Travel_Frequently,Research & Development,Medical,Female,Manager,Divorced,No,16032,1050,87,24456,11,4,4,3,4,1,3,20,26,2,3,14,9,1,12,2,4,1
1079,44,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Married,No,16328,136,32,22074,28,3,3,3,4,1,3,13,24,1,4,20,6,14,17,4,1,3
1080,39,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single,No,8376,1089,32,9150,6,3,3,3,3,0,4,18,9,3,3,2,0,2,2,2,2,4
1081,46,No,Travel_Rarely,Sales,Life Sciences,Female,Manager,Married,No,16606,228,51,11380,3,3,3,3,4,1,8,12,23,2,4,13,12,5,1,3,2,4
1082,35,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single,No,8606,1029,91,21195,16,3,3,2,3,0,1,19,11,3,1,11,8,3,3,4,2,4
1083,23,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,No,2272,507,97,24812,20,3,1,3,2,0,0,14,5,2,3,4,3,1,2,1,3,2
1085,34,No,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married,Yes,7083,971,64,12288,1,3,3,2,3,0,1,14,10,3,3,10,9,8,6,4,3,4
1087,50,No,Travel_Frequently,Research & Development,Medical,Male,Research Director,Single,Yes,14411,333,88,24450,22,3,5,1,4,0,1,13,32,2,3,32,6,13,9,3,4,4
1088,34,No,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,Married,Yes,2308,1440,55,4944,7,4,2,3,1,1,0,25,12,4,3,11,10,5,7,2,3,2
1089,42,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,No,4841,1210,68,24052,2,3,3,2,1,1,4,14,4,3,3,1,0,0,0,3,2,2
1090,37,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,No,4285,674,47,3031,13,3,3,3,2,0,1,17,10,2,3,10,8,3,7,1,4,1
1091,29,No,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,Married,No,9715,441,39,7288,8,3,1,1,2,1,3,13,9,3,3,7,7,0,7,3,1,3
1092,33,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Single,No,4320,575,44,24152,25,3,3,2,2,0,1,13,5,2,3,5,3,0,2,4,2,4
1093,45,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Married,No,2132,950,97,4585,28,4,3,3,1,1,4,20,8,3,3,5,4,0,3,4,4,4
1094,42,No,Travel_Frequently,Research & Development,Life Sciences,Male,Healthcare Representative,Married,Yes,10124,288,40,18611,2,3,3,3,3,1,2,14,24,3,1,20,8,13,9,4,4,3
1095,40,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married,No,5473,1342,47,19345,9,3,2,3,2,0,0,12,9,5,4,8,4,7,1,1,1,4
1096,33,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,Yes,5207,589,79,22949,28,3,4,3,2,1,1,12,15,3,3,15,14,5,7,2,3,2
1097,40,No,Travel_Rarely,Human Resources,Medical,Male,Manager,Single,Yes,16437,898,38,17381,6,4,2,3,4,0,1,21,21,2,3,21,7,7,7,3,4,4
1098,24,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Divorced,No,2296,350,57,10036,21,3,2,2,1,3,0,14,2,3,3,1,1,0,0,3,1,2
1099,40,No,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,Yes,4069,1142,72,8841,8,3,2,3,2,0,3,18,8,2,3,2,2,2,2,4,4,3
1100,45,No,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Divorced,No,7441,538,66,20933,1,3,4,3,3,3,1,12,10,4,3,10,8,7,7,1,2,1
1101,35,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,Married,No,2430,1402,98,26204,28,4,4,2,1,2,0,23,6,5,3,5,3,4,2,2,3,1
1102,32,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,No,5878,824,67,15624,5,3,2,2,2,1,3,12,12,2,3,7,1,2,5,4,2,1
1103,36,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,Single,Yes,2644,1157,70,17001,2,4,4,3,1,0,3,21,7,3,2,3,2,1,2,3,4,4
1104,48,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,Divorced,No,6439,492,96,13693,16,3,4,3,2,1,8,14,18,2,3,8,7,7,7,3,3,3
1105,29,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,No,2451,598,91,22376,9,3,3,4,1,2,6,18,5,2,2,1,0,0,0,3,3,1
